_MEMBER_LN_meta,_MEMBER_N0,_LogP_LN_meta,_LogP_N0,GO,_PATTERN_,_RANK_,GiniIndex,Category,CategoryID,Description,PARENT_GO,LogP,Enrichment,Z-score,#TotalGeneInLibrary,#GeneInGO,#GeneInHitList,#GeneInGOAndHitList,%InGO,STDV %InGO,GeneID,Hits,Log(q-value),EvidenceCutoff,GROUP_ID,FirstInGroupByGini,FirstInGroupByEnrichment,FirstInGroupByLogP,BestLogPInGroup,BestEnrichmentInGroup,BestGiniInGroup,URL
0,1,0.0,-3.8788732686932184,ko04114,M01,1,0.2950346432614257,KEGG Pathway,24,Oocyte meiosis,,-5.526362370061236,3.397752095504191,5.8150834509291744,28162,124,1270,19,1.4960629921259843,0.34064331766675726,111|801|805|898|3479|5499|5515|5527|5530|5567|6195|6197|6300|6500|7529|7534|9232|10971|51806,ADCY5|CALM1|CALM2|CCNE1|IGF1|PPP1CA|PPP2CA|PPP2R5C|PPP3CA|PRKACB|RPS6KA1|RPS6KA3|MAPK12|SKP1|YWHAB|YWHAZ|PTTG1|YWHAQ|CALML5,-4.749919132245091,3.0,92,0,0,0,-5.526362370061236,3.397752095504191,0.2950346432614257,
1,0,-2.6467592596136638,0.0,R-HSA-2028269,M10,1,0.22578392791797852,Reactome Gene Sets,6,Signaling by Hippo,,-5.887080198151287,8.869921259842519,7.651071334922578,28162,20,1270,8,0.6299212598425197,0.2220082377535423,1856|6788|7082|7529|10413|25937|154796|261734,DVL2|STK3|TJP1|YWHAB|YAP1|WWTR1|AMOT|NPHP4,-5.096239139634499,3.0,93,0,0,0,-6.66697509925335,16.631102362204725,0.27192647743741793,
1,0,-2.8401327784066335,0.0,ko04392,M10,1,0.23959233763398013,KEGG Pathway,24,Hippo signaling pathway -multiple species,,-5.479850324195301,6.881835460222645,6.886811446251179,28162,29,1270,9,0.7086614173228346,0.23538198261228352,6788|7003|7004|8642|8994|10413|25937|79633|83937,STK3|TEAD1|TEAD4|DCHS1|LIMD1|YAP1|WWTR1|FAT4|RASSF4,-4.709656035656157,3.0,93,0,0,0,-6.66697509925335,16.631102362204725,0.27192647743741793,
1,0,-2.8401327784066335,0.0,hsa04392,M10,1,0.23959233763398013,KEGG Pathway,24,Hippo signaling pathway -multiple species,,-5.479850324195301,6.881835460222645,6.886811446251179,28162,29,1270,9,0.7086614173228346,0.23538198261228352,6788|7003|7004|8642|8994|10413|25937|79633|83937,STK3|TEAD1|TEAD4|DCHS1|LIMD1|YAP1|WWTR1|FAT4|RASSF4,-4.709656035656157,3.0,93,0,0,0,-6.66697509925335,16.631102362204725,0.27192647743741793,
1,0,-2.3312361560256187,0.0,R-HSA-9619665,M10,1,0.19981113521742477,Reactome Gene Sets,6,EGR2 and SOX10-mediated initiation of Schwann cell myelination,,-4.634970562289218,6.335658042744656,6.138547317835557,28162,28,1270,8,0.6299212598425197,0.2220082377535423,1605|3066|3908|5376|7003|10413|25937|57716,DAG1|HDAC2|LAMA2|PMP22|TEAD1|YAP1|WWTR1|PRX,-3.917305325026259,3.0,93,0,0,0,-6.66697509925335,16.631102362204725,0.27192647743741793,
1,0,-3.3845510375962458,0.0,R-HSA-8951671,M10,1,0.27192647743741793,Reactome Gene Sets,6,RUNX3 regulates YAP1-mediated transcription,,-6.66697509925335,16.631102362204725,9.609015478608079,28162,8,1270,6,0.47244094488188976,0.192417062697558,864|1490|7003|7004|10413|25937,RUNX3|CCN2|TEAD1|TEAD4|YAP1|WWTR1,-5.848430509575252,3.0,93,1,1,1,-6.66697509925335,16.631102362204725,0.27192647743741793,
1,0,-2.541708713269299,0.0,R-HSA-193704,M10,1,0.2176504108727464,Reactome Gene Sets,6,p75 NTR receptor-mediated signalling,,-15.807524362396856,6.629580323078171,12.0696231236525,28162,97,1270,29,2.283464566929134,0.4191594948203197,29|396|835|3066|5599|6233|7074|7204|7314|8767|8878|8997|9138|9181|9459|9826|9828|10276|10451|11214|25791|27237|50649|50650|51107|54848|55160|55701|89846,ABR|ARHGDIA|CASP2|HDAC2|MAPK8|RPS27A|TIAM1|TRIO|UBB|RIPK2|SQSTM1|KALRN|ARHGEF1|ARHGEF2|ARHGEF6|ARHGEF11|ARHGEF17|NET1|VAV3|AKAP13|NGEF|ARHGEF16|ARHGEF4|ARHGEF3|APH1A|ARHGEF38|ARHGEF10L|ARHGEF40|FGD3,-14.592338104272,3.0,94,0,0,0,-18.762120253917097,7.892726544775123,0.29353495646269456,
1,1,-2.530596475404473,-3.671591664601735,R-HSA-73887,M11,2,0.09198327779170845,Reactome Gene Sets,6,Death Receptor Signalling,,-18.762120253917097,5.9761880828726195,12.872973451390012,28162,141,1270,38,2.9921259842519685,0.4780700872080567,29|330|331|355|396|835|1540|3066|5599|6233|7074|7124|7128|7132|7204|7314|7375|8767|8878|8887|8997|9138|9181|9459|9826|9828|10276|10451|11214|25791|27237|50649|50650|51107|54848|55160|55701|89846,ABR|BIRC3|XIAP|FAS|ARHGDIA|CASP2|CYLD|HDAC2|MAPK8|RPS27A|TIAM1|TNF|TNFAIP3|TNFRSF1A|TRIO|UBB|USP4|RIPK2|SQSTM1|TAX1BP1|KALRN|ARHGEF1|ARHGEF2|ARHGEF6|ARHGEF11|ARHGEF17|NET1|VAV3|AKAP13|NGEF|ARHGEF16|ARHGEF4|ARHGEF3|APH1A|ARHGEF38|ARHGEF10L|ARHGEF40|FGD3,-17.431258659208215,3.0,94,0,0,1,-18.762120253917097,7.892726544775123,0.29353495646269456,
1,1,-2.9182016571133036,-2.588375588271922,R-HSA-8980692,M11,2,0.029948373930265726,Reactome Gene Sets,6,RHOA GTPase cycle,,-11.516833024791005,4.525470030531897,9.313109872203574,28162,147,1270,30,2.3622047244094486,0.426153332060097,29|70|396|397|1794|3728|6242|7074|7204|8826|8997|9138|9181|9826|9828|10211|10276|10451|11214|25791|26030|50619|50649|50650|55160|55701|55789|85415|114822|116984,ABR|ACTC1|ARHGDIA|ARHGDIB|DOCK2|JUP|RTKN|TIAM1|TRIO|IQGAP1|KALRN|ARHGEF1|ARHGEF2|ARHGEF11|ARHGEF17|FLOT1|NET1|VAV3|AKAP13|NGEF|PLEKHG3|DEF6|ARHGEF4|ARHGEF3|ARHGEF10L|ARHGEF40|DEPDC1B|RHPN2|RHPN1|ARAP2,-10.48417213572724,3.0,94,0,0,0,-18.762120253917097,7.892726544775123,0.29353495646269456,
1,0,-2.9795948840798756,0.0,R-HSA-204998,M10,1,0.24871814113531032,Reactome Gene Sets,6,"Cell death signalling via NRAGE, NRIF and NADE",,-15.856578287492036,7.586116866970577,12.494118728497527,28162,76,1270,26,2.047244094488189,0.3973665289377072,29|835|5599|6233|7074|7204|7314|8878|8997|9138|9181|9459|9826|9828|10276|10451|11214|25791|27237|50649|50650|51107|54848|55160|55701|89846,ABR|CASP2|MAPK8|RPS27A|TIAM1|TRIO|UBB|SQSTM1|KALRN|ARHGEF1|ARHGEF2|ARHGEF6|ARHGEF11|ARHGEF17|NET1|VAV3|AKAP13|NGEF|ARHGEF16|ARHGEF4|ARHGEF3|APH1A|ARHGEF38|ARHGEF10L|ARHGEF40|FGD3,-14.639225967610674,3.0,94,0,0,0,-18.762120253917097,7.892726544775123,0.29353495646269456,
0,1,0.0,-3.843434912115348,R-HSA-416482,M01,1,0.29353495646269456,Reactome Gene Sets,6,G alpha (12/13) signalling events,,-16.26826552029794,7.4839960629921265,12.620834272751416,28162,80,1270,27,2.125984251968504,0.4047733069819016,29|148|388|2786|2793|6915|7074|7204|8997|9138|9181|9459|9826|9828|10276|10451|11214|25791|27237|50649|50650|54331|54848|55160|55701|89846|94235,ABR|ADRA1A|RHOB|GNG4|GNGT2|TBXA2R|TIAM1|TRIO|KALRN|ARHGEF1|ARHGEF2|ARHGEF6|ARHGEF11|ARHGEF17|NET1|VAV3|AKAP13|NGEF|ARHGEF16|ARHGEF4|ARHGEF3|GNG2|ARHGEF38|ARHGEF10L|ARHGEF40|FGD3|GNG8,-15.03544051376037,3.0,94,1,1,0,-18.762120253917097,7.892726544775123,0.29353495646269456,
1,0,-2.8095038785804607,0.0,R-HSA-193648,M10,1,0.23749862662624954,Reactome Gene Sets,6,NRAGE signals death through JNK,,-13.330443030749487,7.892726544775123,11.517416137275879,28162,59,1270,21,1.6535433070866141,0.35783703373024245,29|5599|7074|7204|8997|9138|9181|9459|9826|9828|10276|10451|11214|25791|27237|50649|50650|54848|55160|55701|89846,ABR|MAPK8|TIAM1|TRIO|KALRN|ARHGEF1|ARHGEF2|ARHGEF6|ARHGEF11|ARHGEF17|NET1|VAV3|AKAP13|NGEF|ARHGEF16|ARHGEF4|ARHGEF3|ARHGEF38|ARHGEF10L|ARHGEF40|FGD3,-12.216894431824082,3.0,94,0,0,0,-18.762120253917097,7.892726544775123,0.29353495646269456,
1,0,-3.3533122038258947,0.0,R-HSA-2142850,M10,1,0.27028984984785764,Reactome Gene Sets,6,Hyaluronan biosynthesis and export,,-4.702338987998725,17.739842519685038,8.13499940059985,28162,5,1270,4,0.31496062992125984,0.1572321188805199,3036|3037|3038|10057,HAS1|HAS2|HAS3|ABCC5,-3.9763483619516347,3.0,95,1,1,1,-4.702338987998725,17.739842519685038,0.27028984984785764,
0,1,0.0,-3.810986598946515,R-HSA-3700989,M01,1,0.2921424266243071,Reactome Gene Sets,6,Transcriptional Regulation by TP53,,-7.526062427471219,2.5516211843382592,6.484067310563833,28162,365,1270,42,3.3070866141732282,0.5017856614475876,208|355|472|639|834|835|898|1874|2539|2821|2877|3066|3486|3725|4194|4436|5052|5300|5366|5441|5515|5527|5563|5934|6233|7029|7161|7249|7296|7314|7529|7534|9219|10971|23112|27165|29883|53632|55240|63970|143686|246175,AKT2|FAS|ATM|PRDM1|CASP1|CASP2|CCNE1|E2F4|G6PD|GPI|GPX2|HDAC2|IGFBP3|JUN|MDM4|MSH2|PRDX1|PIN1|PMAIP1|POLR2L|PPP2CA|PPP2R5C|PRKAA2|RBL2|RPS27A|TFDP2|TP73|TSC2|TXNRD1|UBB|YWHAB|YWHAZ|MTA2|YWHAQ|TNRC6B|GLS2|CNOT7|PRKAG3|STEAP3|TP53AIP1|SESN3|CNOT6L,-6.674198092480756,3.0,96,1,1,1,-7.526062427471219,4.794552032347307,0.2921424266243071,
0,1,0.0,-2.044572984486456,R-HSA-6806003,M01,1,0.1715467144011742,Reactome Gene Sets,6,Regulation of TP53 Expression and Degradation,,-3.697651634490064,4.794552032347307,5.019141671647604,28162,37,1270,8,0.6299212598425197,0.2220082377535423,208|472|639|4194|5515|5527|6233|7314,AKT2|ATM|PRDM1|MDM4|PPP2CA|PPP2R5C|RPS27A|UBB,-3.0162260560042706,3.0,96,0,0,0,-7.526062427471219,4.794552032347307,0.2921424266243071,
1,0,-2.1338927025097503,0.0,hsa00030,M10,1,0.18090802879142642,KEGG Pathway,24,Pentose phosphate pathway ,,-4.395023931323177,5.9132808398950125,5.851217707511769,28162,30,1270,8,0.6299212598425197,0.2220082377535423,2203|2539|2821|5213|5226|6888|7086|9563,FBP1|G6PD|GPI|PFKM|PGD|TALDO1|TKT|H6PD,-3.6882166216484262,3.0,97,0,0,0,-5.2164294203109405,16.631102362204725,0.26687458372248285,
1,0,-2.4435811873324687,0.0,hsa_M00006,M10,1,0.2096046395889859,KEGG Pathway,24,"Pentose phosphate pathway, oxidative phase, glucose 6P => ribulose 5P",,-3.451408266828273,16.631102362204725,6.794117383010804,28162,4,1270,3,0.23622047244094488,0.13622077706549096,2539|5226|9563,G6PD|PGD|H6PD,-2.778123991297186,3.0,97,0,0,0,-5.2164294203109405,16.631102362204725,0.26687458372248285,
1,0,-2.4435811873324687,0.0,M00006,M10,1,0.2096046395889859,KEGG Pathway,24,"Pentose phosphate pathway, oxidative phase, glucose 6P => ribulose 5P",,-3.451408266828273,16.631102362204725,6.794117383010804,28162,4,1270,3,0.23622047244094488,0.13622077706549096,2539|5226|9563,G6PD|PGD|H6PD,-2.778123991297186,3.0,97,0,0,0,-5.2164294203109405,16.631102362204725,0.26687458372248285,
1,0,-3.2895365763533047,0.0,hsa_M00004,M10,1,0.26687458372248285,KEGG Pathway,24,Pentose phosphate pathway (Pentose phosphate cycle),,-5.2164294203109405,11.08740157480315,7.595302567286294,28162,12,1270,6,0.47244094488188976,0.192417062697558,2539|2821|5226|6888|7086|9563,G6PD|GPI|PGD|TALDO1|TKT|H6PD,-4.462970089415485,3.0,97,0,0,0,-5.2164294203109405,16.631102362204725,0.26687458372248285,
1,0,-2.1338927025097503,0.0,ko00030,M10,1,0.18090802879142642,KEGG Pathway,24,Pentose phosphate pathway,,-4.395023931323177,5.9132808398950125,5.851217707511769,28162,30,1270,8,0.6299212598425197,0.2220082377535423,2203|2539|2821|5213|5226|6888|7086|9563,FBP1|G6PD|GPI|PFKM|PGD|TALDO1|TKT|H6PD,-3.6882166216484262,3.0,97,0,0,0,-5.2164294203109405,16.631102362204725,0.26687458372248285,
1,0,-3.2895365763533047,0.0,M00004,M10,1,0.26687458372248285,KEGG Pathway,24,Pentose phosphate pathway (Pentose phosphate cycle),,-5.2164294203109405,11.08740157480315,7.595302567286294,28162,12,1270,6,0.47244094488188976,0.192417062697558,2539|2821|5226|6888|7086|9563,G6PD|GPI|PGD|TALDO1|TKT|H6PD,-4.462970089415485,3.0,97,1,1,1,-5.2164294203109405,16.631102362204725,0.26687458372248285,http://http://www.broadinstitute.org/gsea/msigdb/geneset_page.jsp?geneSetName=Pentose phosphate cycle
0,1,0.0,-3.7598510440094173,R-HSA-389359,M01,1,0.28990939196331267,Reactome Gene Sets,6,CD28 dependent Vav1 pathway,,-3.9494563057156524,9.239501312335959,6.203927245948403,28162,12,1270,5,0.3937007874015748,0.175721411649049,940|998|2534|2885|3932,CD28|CDC42|FYN|GRB2|LCK,-3.258443263224134,3.0,98,1,1,0,-10.4586212122384,9.239501312335959,0.28990939196331267,
0,1,0.0,-3.008110896871625,R-HSA-389356,M01,1,0.2505059052182135,Reactome Gene Sets,6,CD28 co-stimulation,,-4.965103213721934,6.047673586256264,6.305004950039967,28162,33,1270,9,0.7086614173228346,0.23538198261228352,208|940|998|2534|2885|3932|6714|9402|117145,AKT2|CD28|CDC42|FYN|GRB2|LCK|SRC|GRAP2|THEM4,-4.225754368033194,3.0,98,0,0,0,-10.4586212122384,9.239501312335959,0.28990939196331267,
0,1,0.0,-2.6311964306180906,R-HSA-9607240,M01,1,0.2246086739984532,Reactome Gene Sets,6,FLT3 Signaling,,-10.4586212122384,8.753211769581434,10.393199063499042,28162,38,1270,15,1.1811023622047243,0.30315302836466407,27|208|2309|2534|2885|3055|3932|6233|6503|6850|7314|8835|9402|9846|84174,ABL2|AKT2|FOXO3|FYN|GRB2|HCK|LCK|RPS27A|SLA|SYK|UBB|SOCS2|GRAP2|GAB2|SLA2,-9.478057991766331,3.0,98,0,0,1,-10.4586212122384,9.239501312335959,0.28990939196331267,
0,1,0.0,-2.51168480275483,R-HSA-389513,M01,1,0.2152364018503241,Reactome Gene Sets,6,CTLA4 inhibitory signaling,,-4.604820097684395,7.3916010498687665,6.367425746757993,28162,21,1270,7,0.5511811023622047,0.20775195239352684,208|1493|2534|3932|5515|5527|6714,AKT2|CTLA4|FYN|LCK|PPP2CA|PPP2R5C|SRC,-3.8892115074310265,3.0,98,0,0,0,-10.4586212122384,9.239501312335959,0.28990939196331267,
1,0,-2.381660423817562,0.0,R-HSA-83936,M10,1,0.20428728060427237,Reactome Gene Sets,6,Transport of nucleosides and free purine and pyrimidine bases across the plasma membrane,,-2.817361782091984,7.391601049868766,4.812551924610513,28162,12,1270,4,0.31496062992125984,0.1572321188805199,291|2030|3177|64078,SLC25A4|SLC29A1|SLC29A2|SLC28A3,-2.158718032743787,3.0,99,0,0,0,-4.688461476810707,7.391601049868766,0.25284034288585233,
1,0,-3.045967742778353,0.0,R-HSA-425397,M10,1,0.25284034288585233,Reactome Gene Sets,6,"Transport of vitamins, nucleosides, and related molecules",,-4.688461476810707,5.039727988546886,5.827745714634581,28162,44,1270,10,0.7874015748031497,0.24801599554764636,291|347|2030|3177|11309|28965|64078|347734|353189|376497,SLC25A4|APOD|SLC29A1|SLC29A2|SLCO2B1|SLC27A6|SLC28A3|SLC35B2|SLCO4C1|SLC27A1,-3.965959178609438,3.0,99,1,1,1,-4.688461476810707,7.391601049868766,0.25284034288585233,
0,1,0.0,-2.2452345555034325,R-HSA-202040,M01,1,0.19185586345241235,Reactome Gene Sets,6,G-protein activation,,-3.255552358157711,5.543700787401575,4.839305929974938,28162,24,1270,6,0.47244094488188976,0.192417062697558,2769|2786|2793|5443|54331|94235,GNA15|GNG4|GNGT2|POMC|GNG2|GNG8,-2.5878162777954334,3.0,100,0,0,0,-6.291292319929513,6.65244094488189,0.28651783981261336,
0,1,0.0,-3.0356992053056384,R-HSA-381676,M01,1,0.2522114634595849,Reactome Gene Sets,6,Glucagon-like Peptide-1 (GLP1) regulates insulin secretion,,-4.06093689524377,4.751743532058493,5.287671603595077,28162,42,1270,9,0.7086614173228346,0.23538198261228352,111|2786|2793|5567|5573|8826|9495|54331|94235,ADCY5|GNG4|GNGT2|PRKACB|PRKAR1A|IQGAP1|AKAP5|GNG2|GNG8,-3.3673310421739715,3.0,100,0,0,0,-6.291292319929513,6.65244094488189,0.28651783981261336,
0,1,0.0,-3.044220536290684,R-HSA-428930,M01,1,0.2527335636060071,Reactome Gene Sets,6,Thromboxane signalling through TP receptor,,-3.255552358157711,5.543700787401575,4.839305929974938,28162,24,1270,6,0.47244094488188976,0.192417062697558,2769|2786|2793|6915|54331|94235,GNA15|GNG4|GNGT2|TBXA2R|GNG2|GNG8,-2.5878162777954334,3.0,100,0,0,0,-6.291292319929513,6.65244094488189,0.28651783981261336,
0,1,0.0,-3.2310259625899507,hsa05032,M01,1,0.2636507058000024,KEGG Pathway,24,Morphine addiction,,-5.480852659248878,3.856487504279356,5.963749338734124,28162,92,1270,16,1.2598425196850394,0.3129703374464371,111|2550|2771|2786|2793|2870|3762|5142|5143|5144|5150|5567|5579|54331|55879|94235,ADCY5|GABBR1|GNAI2|GNG4|GNGT2|GRK6|KCNJ5|PDE4B|PDE4C|PDE4D|PDE7A|PRKACB|PRKCB|GNG2|GABRQ|GNG8,-4.709656035656157,3.0,100,0,0,0,-6.291292319929513,6.65244094488189,0.28651783981261336,
0,1,0.0,-3.277397675157649,ko05032,M01,1,0.2662129930523367,KEGG Pathway,24,Morphine addiction,,-5.545433534596597,3.8988664878428656,6.019138176629539,28162,91,1270,16,1.2598425196850394,0.3129703374464371,111|2550|2771|2786|2793|2870|3762|5142|5143|5144|5150|5567|5579|54331|55879|94235,ADCY5|GABBR1|GNAI2|GNG4|GNGT2|GRK6|KCNJ5|PDE4B|PDE4C|PDE4D|PDE7A|PRKACB|PRKCB|GNG2|GABRQ|GNG8,-4.767413908545497,3.0,100,0,0,0,-6.291292319929513,6.65244094488189,0.28651783981261336,
0,1,0.0,-3.684232158425965,R-HSA-4086398,M01,1,0.28651783981261336,Reactome Gene Sets,6,Ca2+ pathway,,-6.291292319929513,5.007213614427229,6.8643516631030375,28162,62,1270,14,1.1023622047244095,0.29299030921336255,801|805|2780|2786|2793|5145|5530|7474|7481|23112|23236|51176|54331|94235,CALM1|CALM2|GNAT2|GNG4|GNGT2|PDE6A|PPP3CA|WNT5A|WNT11|TNRC6B|PLCB1|LEF1|GNG2|GNG8,-5.486400547478112,3.0,100,1,1,1,-6.291292319929513,6.65244094488189,0.28651783981261336,
0,1,0.0,-3.008110896871625,R-HSA-392518,M01,1,0.2505059052182135,Reactome Gene Sets,6,Signal amplification,,-4.072196734744802,5.375709854450012,5.4656609269197975,28162,33,1270,8,0.6299212598425197,0.2220082377535423,2769|2771|2786|2793|6714|6915|54331|94235,GNA15|GNAI2|GNG4|GNGT2|SRC|TBXA2R|GNG2|GNG8,-3.377940253116007,3.0,100,0,0,0,-6.291292319929513,6.65244094488189,0.28651783981261336,
0,1,0.0,-2.848542731963544,R-HSA-1296065,M01,1,0.240161388440711,Reactome Gene Sets,6,Inwardly rectifying K+ channels,,-3.8778144868595144,5.068526434195725,5.233880506227718,28162,35,1270,8,0.6299212598425197,0.2220082377535423,2550|2786|2793|3762|3767|10060|54331|94235,GABBR1|GNG4|GNGT2|KCNJ5|KCNJ11|ABCC9|GNG2|GNG8,-3.1893788672558063,3.0,100,0,0,0,-6.291292319929513,6.65244094488189,0.28651783981261336,
0,1,0.0,-2.166085143292258,R-HSA-418592,M01,1,0.18415252441374697,Reactome Gene Sets,6,ADP signalling through P2Y purinoceptor 1,,-3.1531390143306814,5.321952755905512,4.698134759345488,28162,25,1270,6,0.47244094488188976,0.192417062697558,2769|2786|2793|6714|54331|94235,GNA15|GNG4|GNGT2|SRC|GNG2|GNG8,-2.488454910561512,3.0,100,0,0,0,-6.291292319929513,6.65244094488189,0.28651783981261336,
0,1,0.0,-2.4205496428885835,R-HSA-445717,M01,1,0.20764932411402737,Reactome Gene Sets,6,Aquaporin-mediated transport,,-4.02623953541582,4.264385221078134,5.1202008514273185,28162,52,1270,10,0.7874015748031497,0.24801599554764636,111|362|363|2786|2793|5567|5573|54331|89872|94235,ADCY5|AQP5|AQP6|GNG4|GNGT2|PRKACB|PRKAR1A|GNG2|AQP10|GNG8,-3.333932022571302,3.0,100,0,0,0,-6.291292319929513,6.65244094488189,0.28651783981261336,
0,1,0.0,-2.3627266661025437,R-HSA-451326,M01,1,0.20262227671361188,Reactome Gene Sets,6,Activation of kainate receptors upon glutamate binding,,-4.175341205837098,5.5437007874015745,5.588743695525183,28162,32,1270,8,0.6299212598425197,0.2220082377535423,801|805|1742|2786|2793|23236|54331|94235,CALM1|CALM2|DLG4|GNG4|GNGT2|PLCB1|GNG2|GNG8,-3.477816879731454,3.0,100,0,0,0,-6.291292319929513,6.65244094488189,0.28651783981261336,
0,1,0.0,-3.511046043403239,R-HSA-8964616,M01,1,0.2783219256956251,Reactome Gene Sets,6,G beta:gamma signalling through CDC42,,-3.728950672695324,6.65244094488189,5.49525560140025,28162,20,1270,6,0.47244094488188976,0.192417062697558,998|2786|2793|9459|54331|94235,CDC42|GNG4|GNGT2|ARHGEF6|GNG2|GNG8,-3.0468924728567317,3.0,100,0,0,0,-6.291292319929513,6.65244094488189,0.28651783981261336,
0,1,0.0,-2.4175487684276886,R-HSA-392170,M01,1,0.20739261741096682,Reactome Gene Sets,6,ADP signalling through P2Y purinoceptor 12,,-2.591184726395527,5.039727988546886,4.119227352272065,28162,22,1270,5,0.3937007874015748,0.175721411649049,2771|2786|2793|54331|94235,GNAI2|GNG4|GNGT2|GNG2|GNG8,-1.9349337901632202,3.0,100,0,0,0,-6.291292319929513,6.65244094488189,0.28651783981261336,
0,1,0.0,-2.3627266661025437,R-HSA-397795,M01,1,0.20262227671361188,Reactome Gene Sets,6,G-protein beta:gamma signalling,,-4.175341205837098,5.5437007874015745,5.588743695525183,28162,32,1270,8,0.6299212598425197,0.2220082377535423,208|998|2786|2793|9459|23236|54331|94235,AKT2|CDC42|GNG4|GNGT2|ARHGEF6|PLCB1|GNG2|GNG8,-3.477816879731454,3.0,100,0,0,0,-6.291292319929513,6.65244094488189,0.28651783981261336,
0,1,0.0,-2.64475399289386,R-HSA-418597,M01,1,0.2256330600227916,Reactome Gene Sets,6,G alpha (z) signalling events,,-4.338725132029146,4.619750656167979,5.454466759508786,28162,48,1270,10,0.7874015748031497,0.24801599554764636,111|2771|2786|2793|5579|5580|5583|5588|54331|94235,ADCY5|GNAI2|GNG4|GNGT2|PRKCB|PRKCD|PRKCH|PRKCQ|GNG2|GNG8,-3.6332561731266577,3.0,100,0,0,0,-6.291292319929513,6.65244094488189,0.28651783981261336,
1,0,-2.0429244688843564,0.0,ko01523,M10,1,0.17136877361710012,KEGG Pathway,24,Antifolate resistance,,-4.282840141561766,5.7225298450596895,5.717120135346664,28162,31,1270,8,0.6299212598425197,0.2220082377535423,239|1244|2348|3569|7124|8714|10057|113235,ALOX12|ABCC2|FOLR1|IL6|TNF|ABCC3|ABCC5|SLC46A1,-3.580066943848744,3.0,101,0,0,0,-4.688461476810707,5.7225298450596895,0.25284034288585233,
1,0,-2.0429244688843564,0.0,hsa01523,M10,1,0.17136877361710012,KEGG Pathway,24,Antifolate resistance,,-4.282840141561766,5.7225298450596895,5.717120135346664,28162,31,1270,8,0.6299212598425197,0.2220082377535423,239|1244|2348|3569|7124|8714|10057|113235,ALOX12|ABCC2|FOLR1|IL6|TNF|ABCC3|ABCC5|SLC46A1,-3.580066943848744,3.0,101,0,0,0,-4.688461476810707,5.7225298450596895,0.25284034288585233,
1,0,-3.045967742778353,0.0,ko02010,M10,1,0.25284034288585233,KEGG Pathway,24,ABC transporters,,-4.688461476810707,5.039727988546886,5.827745714634581,28162,44,1270,10,0.7874015748031497,0.24801599554764636,215|1080|1244|8714|10057|10058|10060|10350|10351|154664,ABCD1|CFTR|ABCC2|ABCC3|ABCC5|ABCB6|ABCC9|ABCA9|ABCA8|ABCA13,-3.965959178609438,3.0,101,0,0,0,-4.688461476810707,5.7225298450596895,0.25284034288585233,
1,0,-3.045967742778353,0.0,hsa02010,M10,1,0.25284034288585233,KEGG Pathway,24,ABC transporters ,,-4.688461476810707,5.039727988546886,5.827745714634581,28162,44,1270,10,0.7874015748031497,0.24801599554764636,215|1080|1244|8714|10057|10058|10060|10350|10351|154664,ABCD1|CFTR|ABCC2|ABCC3|ABCC5|ABCB6|ABCC9|ABCA9|ABCA8|ABCA13,-3.965959178609438,3.0,101,1,1,1,-4.688461476810707,5.7225298450596895,0.25284034288585233,
0,1,0.0,-2.09106554799163,R-HSA-901042,M01,1,0.17648696396951746,Reactome Gene Sets,6,Calnexin/calreticulin cycle,,-3.055952702477122,5.117262265293761,4.564344057043775,28162,26,1270,6,0.47244094488188976,0.192417062697558,267|811|2923|6233|7314|56886,AMFR|CALR|PDIA3|RPS27A|UBB|UGGT1,-2.3949028833630464,3.0,102,0,0,0,-5.887080198151287,8.86992125984252,0.27186672108249166,
0,1,0.0,-2.611921112437975,R-HSA-8876384,M01,1,0.2231390252249945,Reactome Gene Sets,6,Listeria monocytogenes entry into host cells,,-5.887080198151287,8.869921259842519,7.651071334922578,28162,20,1270,8,0.6299212598425197,0.2220082377535423,1500|2885|4233|6233|6714|7314|8027|30011,CTNND1|GRB2|MET|RPS27A|SRC|UBB|STAM|SH3KBP1,-5.096239139634499,3.0,102,0,0,1,-5.887080198151287,8.86992125984252,0.27186672108249166,
0,1,0.0,-3.235122796749197,R-HSA-8875360,M01,1,0.26387933762686133,Reactome Gene Sets,6,InlB-mediated entry of Listeria monocytogenes into host cell,,-4.533521602444037,8.86992125984252,6.625433596678547,28162,15,1270,6,0.47244094488188976,0.192417062697558,2885|4233|6233|7314|8027|30011,GRB2|MET|RPS27A|UBB|STAM|SH3KBP1,-3.8199599656198555,3.0,102,0,0,0,-5.887080198151287,8.86992125984252,0.27186672108249166,
0,1,0.0,-3.3834025651364694,R-HSA-6807004,M01,1,0.27186672108249166,Reactome Gene Sets,6,Negative regulation of MET activity,,-4.604820097684395,7.3916010498687665,6.367425746757993,28162,21,1270,7,0.5511811023622047,0.20775195239352684,2885|4233|5771|6233|7314|8027|30011,GRB2|MET|PTPN2|RPS27A|UBB|STAM|SH3KBP1,-3.8892115074310265,3.0,102,1,1,0,-5.887080198151287,8.86992125984252,0.27186672108249166,
